Geography,Period,VariableName,VariableValue,Product,Campaign,Outlet,Creative
,2023-10-23,channel_0,461.76734541290864,,,,
,2023-10-23,channel_1,313.3096998013661,,,,
,2023-10-23,channel_2,6.201591196631525,,,,
,2023-10-23,channel_3,451.08455832634826,,,,
,2023-10-30,channel_0,158.85826052093648,,,,
,2023-10-30,channel_1,1853.731214272699,,,,
,2023-10-30,channel_2,540.1152709085901,,,,
,2023-10-30,channel_3,692.1822829434186,,,,
,2023-11-06,channel_0,834.2883466911205,,,,
,2023-11-06,channel_1,173.30712348496195,,,,
,2023-11-06,channel_2,7.4259299977785655,,,,
,2023-11-06,channel_3,239.94877429425605,,,,
,2023-11-13,channel_0,700.9298423624232,,,,
,2023-11-13,channel_1,205.01647903996854,,,,
,2023-11-13,channel_2,401.12659292420926,,,,
,2023-11-13,channel_3,279.7606370032295,,,,
,2023-11-20,channel_0,10.402290900341422,,,,
,2023-11-20,channel_1,397.36313141603404,,,,
,2023-11-20,channel_2,426.0515477156144,,,,
,2023-11-20,channel_3,9.274301993180515,,,,
,2023-11-27,channel_0,74.75511945181559,,,,
,2023-11-27,channel_1,293.37886999635396,,,,
,2023-11-27,channel_2,397.261273499073,,,,
,2023-11-27,channel_3,279.71782130215075,,,,
,2023-12-04,channel_0,261.2768103143684,,,,
,2023-12-04,channel_1,23.616918705298843,,,,
,2023-12-04,channel_2,159.77237273376795,,,,
,2023-12-04,channel_3,329.4773372375978,,,,
,2023-12-11,channel_0,23.998214500907274,,,,
,2023-12-11,channel_1,6.804353295608018,,,,
,2023-12-11,channel_2,349.0300057321957,,,,
,2023-12-11,channel_3,10.209649499219479,,,,
,2023-12-18,channel_0,1830.9385436512105,,,,
,2023-12-18,channel_1,1086.6374837064227,,,,
,2023-12-18,channel_2,188.59617363394824,,,,
,2023-12-18,channel_3,36.43820414514915,,,,
,2023-12-25,channel_0,340.330431506071,,,,
,2023-12-25,channel_1,53.14615253778147,,,,
,2023-12-25,channel_2,125.62405198573974,,,,
,2023-12-25,channel_3,333.498453726712,,,,
,2024-01-01,channel_0,445.9763889122881,,,,
,2024-01-01,channel_1,114.35264922870974,,,,
,2024-01-01,channel_2,378.26348307885917,,,,
,2024-01-01,channel_3,1505.1497491452656,,,,
,2024-01-08,channel_0,589.5883596215772,,,,
,2024-01-08,channel_1,224.32365807033784,,,,
,2024-01-08,channel_2,0.37241117603771634,,,,
,2024-01-08,channel_3,702.3229814666722,,,,
,2024-01-15,channel_0,267.0141256014835,,,,
,2024-01-15,channel_1,143.4058800871529,,,,
,2024-01-15,channel_2,1242.1315136704636,,,,
,2024-01-15,channel_3,486.0894329305803,,,,
,2024-01-22,channel_0,133.47315362322684,,,,
,2024-01-22,channel_1,447.66289667331574,,,,
,2024-01-22,channel_2,72.54980041330612,,,,
,2024-01-22,channel_3,191.17937111420963,,,,
,2024-01-29,channel_0,322.49437548674194,,,,
,2024-01-29,channel_1,111.20016802956856,,,,
,2024-01-29,channel_2,282.13076654217645,,,,
,2024-01-29,channel_3,807.8586328766928,,,,
,2024-02-05,channel_0,126.73995852075595,,,,
,2024-02-05,channel_1,100.04639868729043,,,,
,2024-02-05,channel_2,43.97231432993965,,,,
,2024-02-05,channel_3,532.5611539143621,,,,
,2024-02-12,channel_0,322.7324672429885,,,,
,2024-02-12,channel_1,42.10379590924555,,,,
,2024-02-12,channel_2,955.964704041754,,,,
,2024-02-12,channel_3,466.0299208560242,,,,
,2024-02-19,channel_0,943.9717104974262,,,,
,2024-02-19,channel_1,1473.7276182397202,,,,
,2024-02-19,channel_2,1095.3410016946598,,,,
,2024-02-19,channel_3,258.6337419402514,,,,
,2024-02-26,channel_0,1527.5098894149462,,,,
,2024-02-26,channel_1,114.06895596509037,,,,
,2024-02-26,channel_2,143.23565143422712,,,,
,2024-02-26,channel_3,1025.8003910806121,,,,
,2024-03-04,channel_0,362.8611633057831,,,,
,2024-03-04,channel_1,120.6722497888666,,,,
,2024-03-04,channel_2,837.8278773133329,,,,
,2024-03-04,channel_3,185.97831610234869,,,,
,2024-03-11,channel_0,463.0138261255682,,,,
,2024-03-11,channel_1,351.17772893306005,,,,
,2024-03-11,channel_2,1205.80641475015,,,,
,2024-03-11,channel_3,706.6715303197155,,,,
,2024-03-18,channel_0,354.652482995637,,,,
,2024-03-18,channel_1,251.97639334440726,,,,
,2024-03-18,channel_2,43.81858759688259,,,,
,2024-03-18,channel_3,481.9149829749846,,,,
,2024-03-25,channel_0,329.2896606725555,,,,
,2024-03-25,channel_1,430.49440979049336,,,,
,2024-03-25,channel_2,1585.2999663399983,,,,
,2024-03-25,channel_3,70.06597144711316,,,,
,2024-04-01,channel_0,274.6742977195232,,,,
,2024-04-01,channel_1,277.3219152242746,,,,
,2024-04-01,channel_2,211.0253909417117,,,,
,2024-04-01,channel_3,134.62627745706263,,,,
,2024-04-08,channel_0,811.7886627206619,,,,
,2024-04-08,channel_1,745.2703555172905,,,,
,2024-04-08,channel_2,3.4766914084403124,,,,
,2024-04-08,channel_3,25.029812830131583,,,,
,2024-04-15,channel_0,8.328984952225648,,,,
,2024-04-15,channel_1,1090.901812684441,,,,
,2024-04-15,channel_2,569.705775909237,,,,
,2024-04-15,channel_3,491.9224489331776,,,,
,2024-04-22,channel_0,122.66285174393367,,,,
,2024-04-22,channel_1,12.876688914882456,,,,
,2024-04-22,channel_2,71.28645243652997,,,,
,2024-04-22,channel_3,782.2137041164262,,,,
,2024-04-29,channel_0,2071.6266295502505,,,,
,2024-04-29,channel_1,1047.6461577623693,,,,
,2024-04-29,channel_2,30.564022657907337,,,,
,2024-04-29,channel_3,235.2123718982113,,,,
,2024-05-06,channel_0,40.81065856923903,,,,
,2024-05-06,channel_1,441.0534534485725,,,,
,2024-05-06,channel_2,98.92622967959277,,,,
,2024-05-06,channel_3,217.72817335430784,,,,
,2024-05-13,channel_0,10.321173297014347,,,,
,2024-05-13,channel_1,171.0693276578256,,,,
,2024-05-13,channel_2,2498.4587220493895,,,,
,2024-05-13,channel_3,202.19049845822133,,,,
,2024-05-20,channel_0,1267.642600555857,,,,
,2024-05-20,channel_1,226.31884902066724,,,,
,2024-05-20,channel_2,873.0299607679032,,,,
,2024-05-20,channel_3,25.57039630662958,,,,
,2024-05-27,channel_0,185.54946495096502,,,,
,2024-05-27,channel_1,338.04253525880137,,,,
,2024-05-27,channel_2,150.76186547102714,,,,
,2024-05-27,channel_3,926.0425531207062,,,,
,2024-06-03,channel_0,407.19777955979197,,,,
,2024-06-03,channel_1,1212.9748360244146,,,,
,2024-06-03,channel_2,890.0064766579478,,,,
,2024-06-03,channel_3,547.1575016007844,,,,
,2024-06-10,channel_0,833.1985832613176,,,,
,2024-06-10,channel_1,111.65915966486818,,,,
,2024-06-10,channel_2,182.55430871706847,,,,
,2024-06-10,channel_3,620.1230328194338,,,,
,2024-06-17,channel_0,642.9023508775967,,,,
,2024-06-17,channel_1,154.7456749854548,,,,
,2024-06-17,channel_2,352.46410812496174,,,,
,2024-06-17,channel_3,538.5598250245185,,,,
,2024-06-24,channel_0,197.70795885379826,,,,
,2024-06-24,channel_1,40.13963218214964,,,,
,2024-06-24,channel_2,170.06721413223548,,,,
,2024-06-24,channel_3,324.91247976798707,,,,
,2024-07-01,channel_0,538.9468996131641,,,,
,2024-07-01,channel_1,229.07679466342384,,,,
,2024-07-01,channel_2,809.1561529336095,,,,
,2024-07-01,channel_3,174.56253722398614,,,,
,2024-07-08,channel_0,1880.7535583786002,,,,
,2024-07-08,channel_1,402.35743145534946,,,,
,2024-07-08,channel_2,193.46479922674638,,,,
,2024-07-08,channel_3,659.0738148970454,,,,
,2024-07-15,channel_0,585.7879178654767,,,,
,2024-07-15,channel_1,986.8609004172841,,,,
,2024-07-15,channel_2,1013.2831381910149,,,,
,2024-07-15,channel_3,363.163442950637,,,,
,2024-07-22,channel_0,11.707732157040484,,,,
,2024-07-22,channel_1,621.8118081753593,,,,
,2024-07-22,channel_2,2152.132219904847,,,,
,2024-07-22,channel_3,866.2128834538423,,,,
,2024-07-29,channel_0,169.90998052288597,,,,
,2024-07-29,channel_1,875.1823131685867,,,,
,2024-07-29,channel_2,4.9581529065697785,,,,
,2024-07-29,channel_3,167.4735284734208,,,,
,2024-08-05,channel_0,594.4565744570781,,,,
,2024-08-05,channel_1,349.5201416072293,,,,
,2024-08-05,channel_2,694.776564681502,,,,
,2024-08-05,channel_3,433.22120722361774,,,,
,2024-08-12,channel_0,648.8577109279616,,,,
,2024-08-12,channel_1,488.9003081605802,,,,
,2024-08-12,channel_2,602.4242420844528,,,,
,2024-08-12,channel_3,113.88304096528852,,,,
,2024-08-19,channel_0,32.829192503096486,,,,
,2024-08-19,channel_1,1061.2010473151197,,,,
,2024-08-19,channel_2,1144.2518314249253,,,,
,2024-08-19,channel_3,258.04757692390586,,,,
,2024-08-26,channel_0,22.201607552512844,,,,
,2024-08-26,channel_1,59.41829569147758,,,,
,2024-08-26,channel_2,573.3654471571163,,,,
,2024-08-26,channel_3,60.52021662969147,,,,
,2024-09-02,channel_0,144.1454974377627,,,,
,2024-09-02,channel_1,27.742727445788013,,,,
,2024-09-02,channel_2,1497.0904346908035,,,,
,2024-09-02,channel_3,179.6214975797609,,,,
,2024-09-09,channel_0,87.52135625462022,,,,
,2024-09-09,channel_1,282.125158560855,,,,
,2024-09-09,channel_2,241.43144476716344,,,,
,2024-09-09,channel_3,480.0595269070718,,,,
,2024-09-16,channel_0,287.610675685531,,,,
,2024-09-16,channel_1,575.0276500191081,,,,
,2024-09-16,channel_2,29.180040866105276,,,,
,2024-09-16,channel_3,192.66336939387315,,,,
,2024-09-23,channel_0,527.1447509204484,,,,
,2024-09-23,channel_1,307.8545584959301,,,,
,2024-09-23,channel_2,131.18982621603067,,,,
,2024-09-23,channel_3,459.6604702125118,,,,
,2024-09-30,channel_0,567.2549273811654,,,,
,2024-09-30,channel_1,61.71985176113532,,,,
,2024-09-30,channel_2,222.50491079905973,,,,
,2024-09-30,channel_3,746.8273481936801,,,,
,2024-10-07,channel_0,211.07218969792808,,,,
,2024-10-07,channel_1,13.256880541457125,,,,
,2024-10-07,channel_2,360.6075295119794,,,,
,2024-10-07,channel_3,555.4133962345562,,,,
,2024-10-14,channel_0,338.1399958841977,,,,
,2024-10-14,channel_1,52.30773272306079,,,,
,2024-10-14,channel_2,363.5825100598572,,,,
,2024-10-14,channel_3,684.0793269692278,,,,
,2024-10-21,channel_0,80.02739444436483,,,,
,2024-10-21,channel_1,114.95741610641265,,,,
,2024-10-21,channel_2,25.40404177029328,,,,
,2024-10-21,channel_3,675.1553923044801,,,,
,2024-10-28,channel_0,347.98264357815924,,,,
,2024-10-28,channel_1,98.28487864324316,,,,
,2024-10-28,channel_2,375.9918055744359,,,,
,2024-10-28,channel_3,13.358349945759123,,,,
,2024-11-04,channel_0,82.23986815334065,,,,
,2024-11-04,channel_1,401.99995361039134,,,,
,2024-11-04,channel_2,1081.7087861548002,,,,
,2024-11-04,channel_3,21.429721023202738,,,,
,2024-11-11,channel_0,232.2119140023224,,,,
,2024-11-11,channel_1,639.1854524532946,,,,
,2024-11-11,channel_2,655.1393637427088,,,,
,2024-11-11,channel_3,1050.0523068739965,,,,
,2024-11-18,channel_0,479.89085606511264,,,,
,2024-11-18,channel_1,808.597214275128,,,,
,2024-11-18,channel_2,830.9739280084668,,,,
,2024-11-18,channel_3,353.7073393487041,,,,
,2024-11-25,channel_0,853.0595409599433,,,,
,2024-11-25,channel_1,27.490543529126427,,,,
,2024-11-25,channel_2,153.11909951159953,,,,
,2024-11-25,channel_3,188.79460894416118,,,,
,2024-12-02,channel_0,334.4588688276178,,,,
,2024-12-02,channel_1,122.54673265167204,,,,
,2024-12-02,channel_2,54.008058265108104,,,,
,2024-12-02,channel_3,149.2305769967526,,,,
,2024-12-09,channel_0,1188.126592423822,,,,
,2024-12-09,channel_1,164.6587678356075,,,,
,2024-12-09,channel_2,250.94475815931236,,,,
,2024-12-09,channel_3,72.19154329378324,,,,
,2024-12-16,channel_0,533.9557742559397,,,,
,2024-12-16,channel_1,2655.2293312827333,,,,
,2024-12-16,channel_2,246.95622045396104,,,,
,2024-12-16,channel_3,210.64703410693616,,,,
,2024-12-23,channel_0,104.56947434800466,,,,
,2024-12-23,channel_1,35.28137127318416,,,,
,2024-12-23,channel_2,168.9200004028732,,,,
,2024-12-23,channel_3,724.3861783097866,,,,
